category,price,old_price,sellable_online,other_colors,depth,height,width,discounted,width_d,height_d,depth_d,discount_amount,size
Bookcases & shelving units,75.0,75.0,True,Yes,51.0,70.0,25.0,0,1,1,1,0.0,89250.0
Bookcases & shelving units,137.0,137.0,True,No,27.0,131.09728506787332,180.0,0,1,0,1,0.0,4860.0
Bookcases & shelving units,450.0,450.0,True,Yes,159.0,147.0,77.0,0,1,1,1,0.0,1799721.0
Bookcases & shelving units,35.0,35.0,True,No,30.0,131.09728506787332,83.0,0,1,0,1,0.0,2490.0
Bookcases & shelving units,195.0,195.0,True,Yes,39.0,147.0,42.0,0,1,1,1,0.0,240786.0
Bookcases & shelving units,225.0,225.0,True,No,36.0,175.0,51.0,0,1,1,1,0.0,321300.0
Bookcases & shelving units,165.0,165.0,True,Yes,31.0,171.0,78.0,0,1,1,1,0.0,413478.0
Bookcases & shelving units,476.0,595.0,True,No,34.0,199.0,65.0,1,1,1,1,119.0,439790.0
Bookcases & shelving units,295.0,295.0,True,No,30.0,83.0,80.0,0,1,1,1,0.0,199200.0
Bookcases & shelving units,495.0,495.0,True,No,36.0,95.0,100.0,0,1,1,1,0.0,342000.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,18.0,30.0,0,1,1,0,0.0,540.0
Bookcases & shelving units,500.0,500.0,True,Yes,39.0,147.0,77.0,0,1,1,1,0.0,441441.0
Bookcases & shelving units,95.0,95.0,True,Yes,28.0,106.0,40.0,0,1,1,1,0.0,118720.0
Bookcases & shelving units,656.0,656.0,True,Yes,35.0,210.0,80.0,0,1,1,1,0.0,588000.0
Bookcases & shelving units,1510.0,1510.0,True,Yes,28.0,237.0,280.0,0,1,1,1,0.0,1858080.0
Bookcases & shelving units,99.0,99.0,True,Yes,26.0,131.09728506787332,106.5630081300813,0,0,0,1,0.0,26.0
Bookcases & shelving units,220.0,275.0,True,Yes,25.0,70.0,70.0,1,1,1,1,55.0,122500.0
Bookcases & shelving units,125.0,125.0,True,Yes,17.0,202.0,20.0,0,1,1,1,0.0,68680.0
Bookcases & shelving units,450.0,450.0,True,No,36.92273730684327,198.0,44.0,0,1,1,0,0.0,8712.0
Bookcases & shelving units,25.0,25.0,True,Yes,16.0,131.09728506787332,56.0,0,1,0,1,0.0,896.0
Bookcases & shelving units,19.0,19.0,True,Yes,26.0,5.0,106.5630081300813,0,0,1,1,0.0,130.0
Bookcases & shelving units,570.0,570.0,True,No,30.0,155.0,80.0,0,1,1,1,0.0,372000.0
Bookcases & shelving units,620.0,620.0,True,Yes,35.0,80.0,140.0,0,1,1,1,0.0,392000.0
Bookcases & shelving units,915.0,915.0,True,Yes,30.0,202.0,120.0,0,1,1,1,0.0,727200.0
Bookcases & shelving units,45.0,45.0,True,Yes,28.0,131.09728506787332,77.0,0,1,0,1,0.0,2156.0
Bookcases & shelving units,149.0,149.0,True,No,24.0,180.0,60.0,0,1,1,1,0.0,259200.0
Bookcases & shelving units,395.0,395.0,True,No,36.0,175.0,100.0,0,1,1,1,0.0,630000.0
Bookcases & shelving units,385.0,385.0,True,Yes,30.0,202.0,80.0,0,1,1,1,0.0,484800.0
Bookcases & shelving units,345.0,345.0,True,No,30.0,83.0,80.0,0,1,1,1,0.0,199200.0
Bookcases & shelving units,275.0,275.0,True,No,26.0,150.0,46.0,0,1,1,1,0.0,179400.0
Bookcases & shelving units,115.0,115.0,True,Yes,28.0,106.0,80.0,0,1,1,1,0.0,237440.0
Bookcases & shelving units,725.0,725.0,True,Yes,39.0,182.0,182.0,0,1,1,1,0.0,1291836.0
Bookcases & shelving units,90.0,90.0,True,No,25.0,131.09728506787332,61.0,0,1,0,1,0.0,1525.0
Bookcases & shelving units,575.0,575.0,True,Yes,30.0,202.0,80.0,0,1,1,1,0.0,484800.0
Bookcases & shelving units,400.0,400.0,True,Yes,25.0,175.0,70.0,0,1,1,1,0.0,306250.0
Bookcases & shelving units,135.0,135.0,True,No,51.0,70.0,25.0,0,1,1,1,0.0,89250.0
Bookcases & shelving units,554.0,554.0,True,No,36.0,131.09728506787332,200.0,0,1,0,1,0.0,7200.0
Bookcases & shelving units,920.0,920.0,True,Yes,42.0,74.0,120.0,0,1,1,1,0.0,372960.0
Bookcases & shelving units,295.0,295.0,True,No,36.0,136.0,51.0,0,1,1,1,0.0,249696.0
Bookcases & shelving units,19.0,19.0,True,No,36.92273730684327,15.0,13.0,0,1,1,0,0.0,195.0
Bookcases & shelving units,796.0,995.0,True,Yes,37.0,197.0,90.0,1,1,1,1,199.0,656010.0
Bookcases & shelving units,340.0,340.0,True,Yes,30.0,202.0,40.0,0,1,1,1,0.0,242400.0
Bookcases & shelving units,345.0,345.0,True,Yes,39.0,147.0,42.0,0,1,1,1,0.0,240786.0
Bookcases & shelving units,84.0,84.0,True,No,27.0,140.0,60.0,0,1,1,1,0.0,226800.0
Bookcases & shelving units,315.0,315.0,True,Yes,30.0,106.0,80.0,0,1,1,1,0.0,254400.0
Bookcases & shelving units,115.0,115.0,True,No,39.0,42.0,77.0,0,1,1,1,0.0,126126.0
Bookcases & shelving units,237.0,395.0,True,No,33.0,190.0,67.0,1,1,1,1,158.0,420090.0
Bookcases & shelving units,450.0,450.0,True,No,39.0,147.0,77.0,0,1,1,1,0.0,441441.0
Bookcases & shelving units,1719.0,1719.0,True,Yes,40.0,220.0,210.0,0,1,1,1,0.0,1848000.0
Bookcases & shelving units,35.0,35.0,True,No,51.0,18.0,55.0,0,1,1,1,0.0,50490.0
Bookcases & shelving units,15.0,15.0,True,Yes,51.0,15.0,25.0,0,1,1,1,0.0,19125.0
Bookcases & shelving units,25.0,25.0,True,Yes,36.0,131.09728506787332,56.0,0,1,0,1,0.0,2016.0
Bookcases & shelving units,395.0,395.0,True,Yes,39.0,147.0,112.0,0,1,1,1,0.0,642096.0
Bookcases & shelving units,445.0,445.0,True,Yes,35.0,190.0,60.0,0,1,1,1,0.0,399000.0
Bookcases & shelving units,50.0,50.0,True,Yes,26.0,131.09728506787332,76.0,0,1,0,1,0.0,1976.0
Bookcases & shelving units,145.0,145.0,True,No,36.0,94.0,92.0,0,1,1,1,0.0,311328.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,15.0,13.0,0,1,1,0,0.0,195.0
Bookcases & shelving units,345.0,345.0,True,Yes,28.0,106.0,240.0,0,1,1,1,0.0,712320.0
Bookcases & shelving units,420.0,420.0,True,No,50.0,179.0,89.0,0,1,1,1,0.0,796550.0
Bookcases & shelving units,250.0,250.0,True,Yes,35.0,72.0,70.0,0,1,1,1,0.0,176400.0
Bookcases & shelving units,15.6,26.0,True,Yes,38.0,131.09728506787332,40.0,1,1,0,1,10.4,1520.0
Bookcases & shelving units,345.0,345.0,True,No,35.0,81.0,80.0,0,1,1,1,0.0,226800.0
Bookcases & shelving units,417.0,695.0,True,Yes,27.0,27.0,160.0,1,1,1,1,278.0,116640.0
Bookcases & shelving units,516.0,645.0,True,Yes,30.0,202.0,80.0,1,1,1,1,129.0,484800.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,18.0,30.0,0,1,1,0,0.0,540.0
Bookcases & shelving units,585.0,585.0,True,Yes,30.0,202.0,80.0,0,1,1,1,0.0,484800.0
Bookcases & shelving units,495.0,495.0,True,No,36.0,136.0,100.0,0,1,1,1,0.0,489600.0
Bookcases & shelving units,695.0,695.0,True,No,35.0,161.0,90.0,0,1,1,1,0.0,507150.0
Bookcases & shelving units,440.0,440.0,True,No,30.0,124.0,89.0,0,1,1,1,0.0,331080.0
Bookcases & shelving units,695.0,695.0,True,No,36.0,175.0,202.0,0,1,1,1,0.0,1272600.0
Bookcases & shelving units,509.0,649.0,True,No,41.0,199.0,132.0,1,1,1,1,140.0,1076988.0
Bookcases & shelving units,25.0,25.0,True,No,11.0,131.09728506787332,33.0,0,1,0,1,0.0,363.0
Bookcases & shelving units,370.0,370.0,True,Yes,28.0,202.0,160.0,0,1,1,1,0.0,904960.0
Bookcases & shelving units,180.0,180.0,True,No,51.0,70.0,50.0,0,1,1,1,0.0,178500.0
Bookcases & shelving units,595.0,595.0,True,Yes,39.0,112.0,147.0,0,1,1,1,0.0,642096.0
Bookcases & shelving units,196.0,232.0,True,No,41.0,85.0,86.0,1,1,1,1,36.0,299710.0
Bookcases & shelving units,640.0,750.0,True,Yes,25.0,70.0,175.0,1,1,1,1,110.0,306250.0
Bookcases & shelving units,495.0,495.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
Bookcases & shelving units,435.0,435.0,True,Yes,35.0,107.0,105.0,0,1,1,1,0.0,393225.0
Bookcases & shelving units,978.0,978.0,True,Yes,35.0,70.0,105.0,0,1,1,1,0.0,257250.0
Bookcases & shelving units,18.0,30.0,True,Yes,60.0,14.0,38.0,1,1,1,1,12.0,31920.0
Bookcases & shelving units,772.0,892.0,True,No,36.0,181.0,197.0,1,1,1,1,120.0,1283652.0
Bookcases & shelving units,215.0,215.0,True,Yes,39.0,77.0,77.0,0,1,1,1,0.0,231231.0
Bookcases & shelving units,140.0,140.0,True,Yes,28.0,106.0,40.0,0,1,1,1,0.0,118720.0
Bookcases & shelving units,4335.0,4335.0,True,No,38.0,214.0,276.0,0,1,1,1,0.0,2244432.0
Bookcases & shelving units,51.0,51.0,True,No,27.0,74.0,60.0,0,1,1,1,0.0,119880.0
Bookcases & shelving units,620.0,620.0,True,No,36.0,175.0,151.0,0,1,1,1,0.0,951300.0
Bookcases & shelving units,265.0,265.0,True,Yes,35.0,80.0,35.0,0,1,1,1,0.0,98000.0
Bookcases & shelving units,225.0,225.0,True,No,35.0,81.0,80.0,0,1,1,1,0.0,226800.0
Bookcases & shelving units,80.0,80.0,True,Yes,25.0,35.0,35.0,0,1,1,1,0.0,30625.0
Bookcases & shelving units,275.0,275.0,True,No,30.0,179.0,89.0,0,1,1,1,0.0,477930.0
Bookcases & shelving units,235.0,235.0,True,Yes,35.0,70.0,70.0,0,1,1,1,0.0,171500.0
Bookcases & shelving units,347.0,347.0,True,Yes,25.0,72.0,70.0,0,1,1,1,0.0,126000.0
Bookcases & shelving units,490.0,490.0,True,No,36.0,93.0,200.0,0,1,1,1,0.0,669600.0
Bookcases & shelving units,1235.0,1235.0,True,Yes,40.0,74.0,180.0,0,1,1,1,0.0,532800.0
Bookcases & shelving units,350.0,350.0,True,Yes,39.0,147.0,77.0,0,1,1,1,0.0,441441.0
Bookcases & shelving units,35.0,35.0,True,No,51.0,18.0,55.0,0,1,1,1,0.0,50490.0
Bookcases & shelving units,705.0,705.0,True,No,50.0,171.0,307.0,0,1,1,1,0.0,2624850.0
Bookcases & shelving units,55.0,55.0,True,No,51.0,70.0,25.0,0,1,1,1,0.0,89250.0
Bookcases & shelving units,6.0,10.0,True,Yes,36.92273730684327,131.09728506787332,2.0,1,1,0,0,4.0,2.0
Bookcases & shelving units,200.0,200.0,True,Yes,36.92273730684327,192.0,40.0,0,1,1,0,0.0,7680.0
Bookcases & shelving units,925.0,925.0,True,Yes,42.0,38.0,180.0,0,1,1,1,0.0,287280.0
Bookcases & shelving units,995.0,995.0,True,No,37.0,214.0,96.0,0,1,1,1,0.0,760128.0
Bookcases & shelving units,1620.0,1620.0,True,Yes,42.0,192.0,120.0,0,1,1,1,0.0,967680.0
Bookcases & shelving units,15.0,15.0,True,No,5.0,7.0,3.0,0,1,1,1,0.0,105.0
Bookcases & shelving units,285.0,285.0,True,Yes,28.0,237.0,80.0,0,1,1,1,0.0,530880.0
Bookcases & shelving units,1820.0,1820.0,True,Yes,42.0,240.0,120.0,0,1,1,1,0.0,1209600.0
Bookcases & shelving units,12.0,12.0,True,No,36.92273730684327,74.0,60.0,0,1,1,0,0.0,4440.0
Bookcases & shelving units,80.0,80.0,True,No,15.0,131.09728506787332,81.0,0,1,0,1,0.0,1215.0
Bookcases & shelving units,470.0,470.0,True,Yes,30.0,202.0,40.0,0,1,1,1,0.0,242400.0
Bookcases & shelving units,290.0,290.0,True,Yes,30.0,106.0,40.0,0,1,1,1,0.0,127200.0
Bookcases & shelving units,310.0,310.0,True,No,30.0,179.0,89.0,0,1,1,1,0.0,477930.0
Bookcases & shelving units,412.0,490.0,True,Yes,33.0,158.0,170.0,1,1,1,1,78.0,886380.0
Bookcases & shelving units,2470.0,2470.0,True,Yes,42.0,230.0,240.0,0,1,1,1,0.0,2318400.0
Bookcases & shelving units,3.0,3.0,True,Yes,27.0,131.09728506787332,106.5630081300813,0,0,0,1,0.0,27.0
Bookcases & shelving units,6.0,10.0,True,No,36.92273730684327,131.09728506787332,60.0,1,1,0,0,4.0,60.0
Bookcases & shelving units,20.0,20.0,True,Yes,36.92273730684327,131.09728506787332,51.0,0,1,0,0,0.0,51.0
Bookcases & shelving units,160.0,160.0,True,No,51.0,73.0,25.0,0,1,1,1,0.0,93075.0
Bookcases & shelving units,1725.0,1725.0,True,Yes,42.0,112.0,180.0,0,1,1,1,0.0,846720.0
Bookcases & shelving units,1150.0,1150.0,True,Yes,30.0,202.0,160.0,0,1,1,1,0.0,969600.0
Bookcases & shelving units,45.0,45.0,True,No,34.0,10.0,34.0,0,1,1,1,0.0,11560.0
Bookcases & shelving units,625.0,625.0,True,No,30.0,124.0,89.0,0,1,1,1,0.0,331080.0
Bookcases & shelving units,505.0,505.0,True,Yes,30.0,237.0,40.0,0,1,1,1,0.0,284400.0
Bookcases & shelving units,3986.0,4185.0,True,Yes,37.0,197.0,270.0,1,1,1,1,199.0,1968030.0
Bookcases & shelving units,795.0,795.0,True,Yes,28.0,237.0,200.0,0,1,1,1,0.0,1327200.0
Bookcases & shelving units,335.0,335.0,True,No,30.0,179.0,48.0,0,1,1,1,0.0,257760.0
Bookcases & shelving units,1275.0,1275.0,True,No,36.92273730684327,179.0,175.0,0,1,1,0,0.0,31325.0
Bookcases & shelving units,170.0,170.0,True,Yes,40.0,38.0,120.0,0,1,1,1,0.0,182400.0
Bookcases & shelving units,570.0,570.0,True,No,37.0,161.0,80.0,0,1,1,1,0.0,476560.0
Bookcases & shelving units,529.0,655.0,True,No,41.0,197.0,176.0,1,1,1,1,126.0,1421552.0
Bookcases & shelving units,236.0,295.0,True,Yes,35.0,70.0,70.0,1,1,1,1,59.0,171500.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,25.0,27.0,True,No,51.0,15.0,50.0,1,1,1,1,2.0,38250.0
Bookcases & shelving units,620.0,620.0,True,No,35.0,176.0,86.0,0,1,1,1,0.0,529760.0
Bookcases & shelving units,609.0,609.0,True,No,36.0,131.09728506787332,202.0,0,1,0,1,0.0,7272.0
Bookcases & shelving units,940.0,940.0,True,Yes,28.0,202.0,200.0,0,1,1,1,0.0,1131200.0
Bookcases & shelving units,2295.0,2295.0,True,Yes,30.0,237.0,200.0,0,1,1,1,0.0,1422000.0
Bookcases & shelving units,99.0,99.0,True,Yes,35.0,35.0,35.0,0,1,1,1,0.0,42875.0
Bookcases & shelving units,445.0,455.0,True,Yes,40.0,190.0,65.0,1,1,1,1,10.0,494000.0
Bookcases & shelving units,29.0,29.0,True,No,38.0,131.09728506787332,60.0,0,1,0,1,0.0,2280.0
Bookcases & shelving units,235.0,235.0,True,No,30.0,124.0,89.0,0,1,1,1,0.0,331080.0
Bookcases & shelving units,50.0,50.0,True,Yes,37.0,33.0,33.0,0,1,1,1,0.0,40293.0
Bookcases & shelving units,795.0,795.0,True,No,30.0,226.0,259.0,0,1,1,1,0.0,1756020.0
Bookcases & shelving units,420.0,420.0,True,Yes,40.0,202.0,60.0,0,1,1,1,0.0,484800.0
Bookcases & shelving units,5.6,7.0,True,No,36.92273730684327,131.09728506787332,64.0,1,1,0,0,1.4000000000000004,64.0
Bookcases & shelving units,585.0,657.0,True,No,51.0,173.0,148.0,1,1,1,1,72.0,1305804.0
Bookcases & shelving units,100.0,100.0,True,Yes,20.0,38.0,60.0,0,1,1,1,0.0,45600.0
Bookcases & shelving units,1002.0,1120.0,True,Yes,35.0,72.0,280.0,1,1,1,1,118.0,705600.0
Bookcases & shelving units,65.0,65.0,True,Yes,25.0,35.0,35.0,0,1,1,1,0.0,30625.0
Bookcases & shelving units,5.0,5.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,75.0,75.0,True,Yes,37.0,33.0,33.0,0,1,1,1,0.0,40293.0
Bookcases & shelving units,70.0,70.0,True,No,15.0,131.09728506787332,61.0,0,1,0,1,0.0,915.0
Bookcases & shelving units,230.0,237.0,True,No,51.0,104.0,50.0,1,1,1,1,7.0,265200.0
Bookcases & shelving units,1255.0,1255.0,True,Yes,30.0,202.0,120.0,0,1,1,1,0.0,727200.0
Bookcases & shelving units,770.0,770.0,True,Yes,42.0,48.0,120.0,0,1,1,1,0.0,241920.0
Bookcases & shelving units,510.0,510.0,True,Yes,40.0,48.0,120.0,0,1,1,1,0.0,230400.0
Bookcases & shelving units,775.0,775.0,True,No,36.92273730684327,179.0,89.0,0,1,1,0,0.0,15931.0
Bookcases & shelving units,1265.0,1265.0,True,No,37.0,161.0,171.0,0,1,1,1,0.0,1018647.0
Bookcases & shelving units,9.0,9.0,True,No,27.0,131.09728506787332,106.5630081300813,0,0,0,1,0.0,27.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,10.0,106.5630081300813,0,0,1,0,0.0,10.0
Bookcases & shelving units,20.0,22.0,True,No,51.0,15.0,25.0,1,1,1,1,2.0,19125.0
Bookcases & shelving units,27.0,27.0,True,Yes,24.0,131.09728506787332,21.0,0,1,0,1,0.0,504.0
Bookcases & shelving units,49.0,49.0,True,No,36.92273730684327,131.09728506787332,25.0,0,1,0,0,0.0,25.0
Bookcases & shelving units,580.0,580.0,True,No,55.0,190.0,85.0,0,1,1,1,0.0,888250.0
Bookcases & shelving units,30.0,30.0,True,No,38.0,131.09728506787332,60.0,0,1,0,1,0.0,2280.0
Bookcases & shelving units,625.0,625.0,True,Yes,35.0,70.0,70.0,0,1,1,1,0.0,171500.0
Bookcases & shelving units,1081.0,1180.0,True,Yes,40.0,192.0,120.0,1,1,1,1,99.0,921600.0
Bookcases & shelving units,49.0,49.0,True,No,55.0,19.0,69.0,0,1,1,1,0.0,72105.0
Bookcases & shelving units,49.0,49.0,True,No,50.0,131.09728506787332,83.0,0,1,0,1,0.0,4150.0
Bookcases & shelving units,645.0,645.0,True,No,36.92273730684327,88.0,55.0,0,1,1,0,0.0,4840.0
Bookcases & shelving units,25.0,25.0,True,No,36.92273730684327,140.0,60.0,0,1,1,0,0.0,8400.0
Bookcases & shelving units,570.0,570.0,True,No,37.0,161.0,80.0,0,1,1,1,0.0,476560.0
Bookcases & shelving units,75.0,75.0,True,No,36.92273730684327,33.0,33.0,0,1,1,0,0.0,1089.0
Bookcases & shelving units,115.0,115.0,True,No,51.0,70.0,25.0,0,1,1,1,0.0,89250.0
Bookcases & shelving units,345.0,345.0,True,No,30.0,83.0,80.0,0,1,1,1,0.0,199200.0
Bookcases & shelving units,25.0,25.0,True,No,11.0,131.09728506787332,33.0,0,1,0,1,0.0,363.0
Bookcases & shelving units,195.0,195.0,True,No,51.0,73.0,50.0,0,1,1,1,0.0,186150.0
Bookcases & shelving units,515.0,515.0,True,No,51.0,139.0,106.5630081300813,0,0,1,1,0.0,7089.0
Bookcases & shelving units,9.0,15.0,True,Yes,38.0,131.09728506787332,2.0,1,1,0,1,6.0,76.0
Bookcases & shelving units,45.0,45.0,True,No,3.0,176.0,106.5630081300813,0,0,1,1,0.0,528.0
Bookcases & shelving units,30.0,30.0,True,No,36.0,131.09728506787332,56.0,0,1,0,1,0.0,2016.0
Bookcases & shelving units,268.0,268.0,True,Yes,35.0,70.0,105.0,0,1,1,1,0.0,257250.0
Bookcases & shelving units,1155.0,1155.0,True,Yes,22.0,202.0,60.0,0,1,1,1,0.0,266640.0
Bookcases & shelving units,1578.0,1578.0,True,Yes,42.0,210.0,300.0,0,1,1,1,0.0,2646000.0
Bookcases & shelving units,371.0,371.0,True,No,50.0,179.0,89.0,0,1,1,1,0.0,796550.0
Bookcases & shelving units,27.0,27.0,True,Yes,28.0,131.09728506787332,20.0,0,1,0,1,0.0,560.0
Bookcases & shelving units,695.0,695.0,True,Yes,37.0,212.0,61.0,0,1,1,1,0.0,478484.0
Bookcases & shelving units,75.0,75.0,True,No,34.0,10.0,69.0,0,1,1,1,0.0,23460.0
Bookcases & shelving units,1710.0,1710.0,True,No,40.0,190.0,170.0,0,1,1,1,0.0,1292000.0
Bookcases & shelving units,305.0,305.0,True,Yes,28.0,237.0,40.0,0,1,1,1,0.0,265440.0
Bookcases & shelving units,910.0,910.0,True,Yes,42.0,74.0,120.0,0,1,1,1,0.0,372960.0
Bookcases & shelving units,2275.0,2275.0,True,No,30.0,226.0,344.0,0,1,1,1,0.0,2332320.0
Bookcases & shelving units,375.0,375.0,True,Yes,35.0,35.0,70.0,0,1,1,1,0.0,85750.0
Bookcases & shelving units,515.0,515.0,True,Yes,35.0,72.0,105.0,0,1,1,1,0.0,264600.0
Bookcases & shelving units,170.0,170.0,True,No,51.0,70.0,50.0,0,1,1,1,0.0,178500.0
Bookcases & shelving units,40.0,40.0,True,Yes,100.0,100.0,100.0,0,1,1,1,0.0,1000000.0
Bookcases & shelving units,22.0,22.0,True,Yes,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,12.0,12.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,795.0,795.0,True,Yes,42.0,64.0,180.0,0,1,1,1,0.0,483840.0
Bookcases & shelving units,150.0,150.0,True,No,42.0,131.09728506787332,120.0,0,1,0,1,0.0,5040.0
Bookcases & shelving units,315.0,315.0,True,Yes,30.0,106.0,40.0,0,1,1,1,0.0,127200.0
Bookcases & shelving units,1020.0,1020.0,True,No,36.92273730684327,226.0,134.0,0,1,1,0,0.0,30284.0
Bookcases & shelving units,745.0,745.0,True,Yes,39.0,147.0,112.0,0,1,1,1,0.0,642096.0
Bookcases & shelving units,2020.0,2138.0,True,Yes,35.0,210.0,210.0,1,1,1,1,118.0,1543500.0
Bookcases & shelving units,9.0,15.0,True,No,38.0,131.09728506787332,2.0,1,1,0,1,6.0,76.0
Bookcases & shelving units,225.0,225.0,True,No,35.0,81.0,80.0,0,1,1,1,0.0,226800.0
Bookcases & shelving units,25.0,25.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,200.0,200.0,True,No,51.0,104.0,50.0,0,1,1,1,0.0,265200.0
Bookcases & shelving units,79.0,79.0,True,Yes,35.0,35.0,35.0,0,1,1,1,0.0,42875.0
Bookcases & shelving units,271.2,452.0,True,No,41.0,197.0,46.0,1,1,1,1,180.8,371542.0
Bookcases & shelving units,555.0,555.0,True,Yes,39.0,147.0,147.0,0,1,1,1,0.0,842751.0
Bookcases & shelving units,175.0,175.0,True,Yes,25.0,70.0,35.0,0,1,1,1,0.0,61250.0
Bookcases & shelving units,25.0,25.0,True,No,30.0,131.09728506787332,42.0,0,1,0,1,0.0,1260.0
Bookcases & shelving units,85.0,85.0,True,No,39.0,131.09728506787332,84.0,0,1,0,1,0.0,3276.0
Bookcases & shelving units,95.0,95.0,True,No,51.0,104.0,50.0,0,1,1,1,0.0,265200.0
Bookcases & shelving units,1380.0,1380.0,True,Yes,42.0,74.0,180.0,0,1,1,1,0.0,559440.0
Bookcases & shelving units,255.0,255.0,True,Yes,35.0,70.0,70.0,0,1,1,1,0.0,171500.0
Bookcases & shelving units,45.0,45.0,True,No,24.0,10.0,34.0,0,1,1,1,0.0,8160.0
Bookcases & shelving units,1195.0,1195.0,True,No,41.0,49.0,180.0,0,1,1,1,0.0,361620.0
Bookcases & shelving units,35.0,35.0,True,No,36.92273730684327,171.0,106.5630081300813,0,0,1,0,0.0,171.0
Bookcases & shelving units,80.0,80.0,True,Yes,28.0,35.0,40.0,0,1,1,1,0.0,39200.0
Bookcases & shelving units,35.0,35.0,True,Yes,44.0,100.0,44.0,0,1,1,1,0.0,193600.0
Bookcases & shelving units,17.0,17.0,True,Yes,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,375.0,375.0,True,Yes,40.0,38.0,120.0,0,1,1,1,0.0,182400.0
Bookcases & shelving units,345.0,345.0,True,No,40.0,110.0,65.0,0,1,1,1,0.0,286000.0
Bookcases & shelving units,30.0,30.0,True,Yes,26.0,131.09728506787332,36.0,0,1,0,1,0.0,936.0
Bookcases & shelving units,110.0,110.0,True,Yes,20.0,64.0,60.0,0,1,1,1,0.0,76800.0
Bookcases & shelving units,35.0,35.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,1155.0,1155.0,True,No,30.0,226.0,344.0,0,1,1,1,0.0,2332320.0
Bookcases & shelving units,29.0,29.0,True,No,36.92273730684327,131.09728506787332,92.0,0,1,0,0,0.0,92.0
Bookcases & shelving units,556.0,695.0,True,Yes,37.0,197.0,49.0,1,1,1,1,139.0,357161.0
Bookcases & shelving units,60.0,60.0,True,Yes,36.92273730684327,26.0,60.0,0,1,1,0,0.0,1560.0
Bookcases & shelving units,695.0,695.0,True,Yes,30.0,202.0,80.0,0,1,1,1,0.0,484800.0
Bookcases & shelving units,755.0,755.0,True,Yes,159.0,147.0,147.0,0,1,1,1,0.0,3435831.0
Bookcases & shelving units,640.0,640.0,True,No,36.0,175.0,200.0,0,1,1,1,0.0,1260000.0
Bookcases & shelving units,55.0,55.0,True,Yes,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
Bookcases & shelving units,175.0,175.0,True,Yes,36.92273730684327,38.0,60.0,0,1,1,0,0.0,2280.0
Bookcases & shelving units,500.0,500.0,True,Yes,30.0,237.0,40.0,0,1,1,1,0.0,284400.0
Bookcases & shelving units,2534.5,2605.0,True,Yes,40.0,230.0,240.0,1,1,1,1,70.5,2208000.0
Bookcases & shelving units,575.0,575.0,True,Yes,45.0,120.0,80.0,0,1,1,1,0.0,432000.0
Bookcases & shelving units,38.5,55.0,True,Yes,36.92273730684327,64.0,60.0,1,1,1,0,16.5,3840.0
Bookcases & shelving units,15.0,15.0,True,No,36.92273730684327,131.09728506787332,8.0,0,1,0,0,0.0,8.0
Bookcases & shelving units,1044.0,1044.0,True,Yes,35.0,210.0,175.0,0,1,1,1,0.0,1286250.0
Bookcases & shelving units,49.0,49.0,True,No,55.0,19.0,69.0,0,1,1,1,0.0,72105.0
Bookcases & shelving units,475.0,475.0,True,Yes,40.0,38.0,180.0,0,1,1,1,0.0,273600.0
Bookcases & shelving units,565.0,565.0,True,No,55.0,190.0,85.0,0,1,1,1,0.0,888250.0
Bookcases & shelving units,94.0,94.0,True,Yes,35.0,35.0,35.0,0,1,1,1,0.0,42875.0
Bookcases & shelving units,100.0,100.0,True,No,25.0,131.09728506787332,81.0,0,1,0,1,0.0,2025.0
Bookcases & shelving units,20.0,20.0,True,Yes,36.92273730684327,84.0,4.0,0,1,1,0,0.0,336.0
Bookcases & shelving units,105.0,105.0,True,No,4.0,190.0,106.5630081300813,0,0,1,1,0.0,760.0
Bookcases & shelving units,100.0,100.0,True,Yes,36.92273730684327,38.0,60.0,0,1,1,0,0.0,2280.0
Bookcases & shelving units,200.0,200.0,True,Yes,36.92273730684327,192.0,40.0,0,1,1,0,0.0,7680.0
Bookcases & shelving units,475.0,475.0,True,Yes,40.0,64.0,120.0,0,1,1,1,0.0,307200.0
Bookcases & shelving units,25.0,25.0,True,No,36.92273730684327,131.09728506787332,106.5630081300813,0,0,0,0,0.0,1.0
